,Route,Distance,Cost,InitialLoad
34582,"[0, 14.0, 11.0, 12.0, 9.0, 13.0, 0.0]",609.0245867708654,3045.122933854327,5000
34583,"[0, 14.0, 11.0, 12.0, 9.0, 10.0, 0.0]",633.7825550086781,3168.9127750433904,5000
34584,"[0, 14.0, 11.0, 12.0, 9.0, 34.0, 0.0]",578.2468945644846,2891.234472822423,5000
34585,"[0, 14.0, 11.0, 12.0, 13.0, 0.0]",436.066374024349,2180.331870121745,5000
34586,"[0, 14.0, 11.0, 12.0, 10.0, 13.0, 0.0]",595.3144318113197,2976.572159056598,5000
34587,"[0, 14.0, 11.0, 12.0, 10.0, 0.0]",549.0496640193016,2745.248320096508,5000
34588,"[0, 14.0, 11.0, 10.0, 13.0, 0.0]",592.8806711616974,2964.4033558084866,5000
34589,"[0, 14.0, 11.0, 10.0, 0.0]",546.6159033696794,2733.079516848397,5000
34590,"[0, 14.0, 11.0, 9.0, 0.0]",529.0008051915247,2645.0040259576235,5000
34591,"[0, 14.0, 11.0, 9.0, 13.0, 0.0]",601.6083106605629,3008.0415533028145,5000
34592,"[0, 14.0, 11.0, 9.0, 10.0, 0.0]",626.3662788983754,3131.8313944918773,5000
34593,"[0, 14.0, 11.0, 9.0, 34.0, 0.0]",570.830618454182,2854.15309227091,5000
34594,"[0, 14.0, 11.0, 5.0, 22.0, 0.0]",427.7694941523251,2138.8474707616256,5000
34595,"[0, 14.0, 11.0, 5.0, 22.0, 34.0, 0.0]",527.657956401749,2638.2897820087446,5000
34596,"[0, 14.0, 11.0, 2.0, 0.0]",367.66849001047024,1838.342450052351,5000
34597,"[0, 14.0, 11.0, 0.0]",367.62766052496954,1838.1383026248477,5000
34598,"[0, 14.0, 11.0, 21.1, 0.0]",374.5870171201496,1872.935085600748,5000
34599,"[0, 14.0, 11.0, 36.0, 13.0, 0.0]",432.89252846536,2164.4626423268,5000
34600,"[0, 14.0, 11.0, 35.0, 2.0, 0.0]",591.7258379493485,2958.6291897467427,5000
34601,"[0, 14.0, 11.0, 35.0, 0.0]",548.4237731490095,2742.1188657450475,5000
34602,"[0, 14.0, 11.0, 35.0, 21.1, 0.0]",786.0060983805599,3930.0304919027994,5000
34603,"[0, 14.0, 11.0, 35.0, 13.0, 0.0]",592.8753634413689,2964.3768172068444,5000
34604,"[0, 14.0, 11.0, 35.0, 10.0, 13.0, 0.0]",598.88635482136,2994.4317741068,5000
34605,"[0, 14.0, 11.0, 35.0, 10.0, 0.0]",552.621587029342,2763.1079351467097,5000
34606,"[0, 14.0, 11.0, 35.0, 9.0, 0.0]",692.0300814110046,3460.150407055023,5000
34607,"[0, 14.0, 11.0, 35.0, 9.0, 13.0, 0.0]",764.6375868800428,3823.187934400214,5000
34608,"[0, 14.0, 11.0, 35.0, 9.0, 10.0, 0.0]",789.3955551178553,3946.9777755892765,5000
34609,"[0, 14.0, 11.0, 35.0, 9.0, 34.0, 0.0]",733.859894673662,3669.29947336831,5000
34610,"[0, 14.0, 11.0, 35.0, 5.0, 22.0, 0.0]",720.2432847368912,3601.2164236844555,5000
34611,"[0, 14.0, 11.0, 35.0, 5.0, 22.0, 34.0, 0.0]",820.131746986315,4100.658734931575,5000
34612,"[0, 14.0, 11.0, 35.0, 12.0, 22.0, 0.0]",723.2462088675078,3616.231044337539,5000
34613,"[0, 14.0, 11.0, 35.0, 12.0, 21.1, 0.0]",792.714481668826,3963.57240834413,5000
34614,"[0, 14.0, 11.0, 35.0, 12.0, 34.0, 2.0, 0.0]",766.7046765691614,3833.5233828458067,5000
34615,"[0, 14.0, 11.0, 35.0, 12.0, 34.0, 13.0, 0.0]",826.4614579905724,4132.3072899528615,5000
34616,"[0, 14.0, 11.0, 35.0, 12.0, 34.0, 0.0]",754.4510705609569,3772.2553528047843,5000
34617,"[0, 14.0, 11.0, 35.0, 12.0, 36.0, 13.0, 0.0]",817.4016963970992,4087.0084819854956,5000
34618,"[0, 14.0, 11.0, 35.0, 12.0, 21.2, 0.0]",792.714481668826,3963.57240834413,5000
34619,"[0, 14.0, 11.0, 35.0, 12.0, 0.0]",669.1648395255513,3345.824197627757,5000
34620,"[0, 14.0, 11.0, 35.0, 12.0, 2.0, 0.0]",670.5970027619694,3352.9850138098473,5000
34621,"[0, 14.0, 11.0, 35.0, 12.0, 9.0, 0.0]",830.6180891509008,4153.090445754504,5000
34622,"[0, 14.0, 11.0, 35.0, 12.0, 9.0, 13.0, 0.0]",903.2255946199389,4516.127973099694,5000
34623,"[0, 14.0, 11.0, 35.0, 12.0, 9.0, 10.0, 0.0]",927.9835628577515,4639.917814288758,5000
34624,"[0, 14.0, 11.0, 35.0, 12.0, 9.0, 34.0, 0.0]",872.447902413558,4362.23951206779,5000
34625,"[0, 14.0, 11.0, 35.0, 12.0, 13.0, 0.0]",730.2673818734224,3651.336909367112,5000
34626,"[0, 14.0, 11.0, 35.0, 12.0, 10.0, 13.0, 0.0]",889.5154396603931,4447.577198301966,5000
34627,"[0, 14.0, 11.0, 35.0, 12.0, 10.0, 0.0]",843.2506718683751,4216.253359341876,5000
34628,"[0, 14.0, 11.0, 35.0, 21.2, 0.0]",786.0060983805599,3930.0304919027994,5000
34629,"[0, 14.0, 11.0, 35.0, 22.0, 0.0]",711.6727371909409,3558.3636859547046,5000
34630,"[0, 14.0, 11.0, 35.0, 36.0, 13.0, 0.0]",788.6637870310498,3943.3189351552487,5000
34631,"[0, 14.0, 11.0, 35.0, 34.0, 2.0, 0.0]",706.5677320493072,3532.838660246536,5000
34632,"[0, 14.0, 11.0, 35.0, 34.0, 13.0, 0.0]",766.3245134707183,3831.622567353592,5000
34633,"[0, 14.0, 11.0, 35.0, 34.0, 0.0]",694.3141260411027,3471.570630205513,5000
34634,"[0, 14.0, 11.0, 35.0, 33.0, 2.0, 0.0]",660.5287017672782,3302.643508836391,5000
34635,"[0, 14.0, 11.0, 35.0, 33.0, 0.0]",647.288914457777,3236.444572288885,5000
34636,"[0, 14.0, 11.0, 35.0, 33.0, 13.0, 0.0]",719.4390045170677,3597.1950225853384,5000
34637,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 22.0, 0.0]",744.6159624209808,3723.0798121049042,5000
34638,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 21.1, 0.0]",814.0842352222991,4070.4211761114952,5000
34639,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 34.0, 2.0, 0.0]",788.0744301226345,3940.3721506131724,5000
34640,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 34.0, 13.0, 0.0]",847.8312115440456,4239.156057720228,5000
34641,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 34.0, 0.0]",775.8208241144299,3879.1041205721494,5000
34642,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 36.0, 13.0, 0.0]",838.7714499505722,4193.857249752861,5000
34643,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 21.2, 0.0]",814.0842352222991,4070.4211761114952,5000
34644,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 0.0]",690.5345930790244,3452.672965395122,5000
34645,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 2.0, 0.0]",691.9667563154425,3459.8337815772124,5000
34646,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 9.0, 0.0]",851.9878427043739,4259.9392135218695,5000
34647,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 9.0, 13.0, 0.0]",924.595348173412,4622.9767408670605,5000
34648,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 9.0, 10.0, 0.0]",949.3533164112246,4746.766582056123,5000
34649,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 9.0, 34.0, 0.0]",893.8176559670312,4469.088279835156,5000
34650,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 13.0, 0.0]",751.6371354268956,3758.1856771344783,5000
34651,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 10.0, 13.0, 0.0]",910.8851932138663,4554.4259660693315,5000
34652,"[0, 14.0, 11.0, 35.0, 33.0, 12.0, 10.0, 0.0]",864.6204254218483,4323.102127109241,5000
34653,"[0, 14.0, 11.0, 35.0, 33.0, 10.0, 13.0, 0.0]",844.2018663007096,4221.009331503548,5000
34654,"[0, 14.0, 11.0, 35.0, 33.0, 10.0, 0.0]",797.9370985086916,3989.685492543458,5000
34655,"[0, 14.0, 11.0, 35.0, 33.0, 9.0, 0.0]",765.1392788387976,3825.696394193988,5000
34656,"[0, 14.0, 11.0, 35.0, 33.0, 9.0, 13.0, 0.0]",837.7467843078357,4188.7339215391785,5000
34657,"[0, 14.0, 11.0, 35.0, 33.0, 9.0, 10.0, 0.0]",862.5047525456483,4312.523762728241,5000
34658,"[0, 14.0, 11.0, 35.0, 33.0, 9.0, 34.0, 0.0]",806.9690921014549,4034.8454605072743,5000
34659,"[0, 14.0, 11.0, 35.0, 33.0, 5.0, 22.0, 0.0]",777.5302984101646,3887.651492050823,5000
34660,"[0, 14.0, 11.0, 35.0, 33.0, 5.0, 22.0, 34.0, 0.0]",877.4187606595884,4387.093803297942,5000
34661,"[0, 14.0, 11.0, 35.0, 33.0, 21.1, 0.0]",812.3096676797087,4061.5483383985434,5000
34662,"[0, 14.0, 11.0, 35.0, 33.0, 21.2, 0.0]",812.3096676797087,4061.5483383985434,5000
34663,"[0, 14.0, 11.0, 35.0, 33.0, 36.0, 13.0, 0.0]",838.2571181709269,4191.285590854634,5000
34664,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 2.0, 0.0]",844.6939980011621,4223.46999000581,5000
34665,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 0.0]",801.3919332008231,4006.9596660041157,5000
34666,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 21.1, 0.0]",1038.9742584323735,5194.871292161868,5000
34667,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 13.0, 0.0]",845.8435234931825,4229.217617465913,5000
34668,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 10.0, 13.0, 0.0]",851.8545148731736,4259.2725743658675,5000
34669,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 10.0, 0.0]",805.5897470811556,4027.948735405778,5000
34670,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 9.0, 0.0]",944.9982414628182,4724.991207314091,5000
34671,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 9.0, 13.0, 0.0]",1017.6057469318564,5088.028734659282,5000
34672,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 9.0, 10.0, 0.0]",1042.363715169669,5211.818575848345,5000
34673,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 9.0, 34.0, 0.0]",986.8280547254756,4934.140273627378,5000
34674,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 5.0, 22.0, 0.0]",973.2114447887047,4866.057223943524,5000
34675,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 5.0, 22.0, 34.0, 0.0]",1073.0999070381285,5365.499535190643,5000
34676,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 21.2, 0.0]",1038.9742584323735,5194.871292161868,5000
34677,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 22.0, 0.0]",964.6408972427545,4823.204486213773,5000
34678,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 36.0, 13.0, 0.0]",1041.6319470828632,5208.159735414316,5000
34679,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 34.0, 2.0, 0.0]",959.5358921011208,4797.679460505604,5000
34680,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 34.0, 13.0, 0.0]",1019.2926735225319,5096.46336761266,5000
34681,"[0, 14.0, 11.0, 35.0, 33.0, 35.0, 34.0, 0.0]",947.2822860929163,4736.411430464581,5000
34682,"[0, 14.0, 11.0, 35.0, 33.0, 34.0, 2.0, 0.0]",712.6980912410525,3563.4904562052625,5000
34683,"[0, 14.0, 11.0, 35.0, 33.0, 34.0, 13.0, 0.0]",772.4548726624635,3862.2743633123173,5000
34684,"[0, 14.0, 11.0, 35.0, 33.0, 34.0, 0.0]",700.4444852328479,3502.2224261642396,5000
34685,"[0, 14.0, 11.0, 35.0, 33.0, 22.0, 0.0]",744.6146181425937,3723.0730907129687,5000
34686,"[0, 14.0, 11.0, 35.0, 28.0, 22.0, 0.0]",773.2850835817164,3866.425417908582,5000
34687,"[0, 14.0, 11.0, 35.0, 28.0, 34.0, 2.0, 0.0]",722.0126355796574,3610.063177898287,5000
34688,"[0, 14.0, 11.0, 35.0, 28.0, 34.0, 13.0, 0.0]",781.7694170010684,3908.847085005342,5000
34689,"[0, 14.0, 11.0, 35.0, 28.0, 34.0, 0.0]",709.7590295714529,3548.795147857264,5000
34690,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 2.0, 0.0]",895.0564806480379,4475.2824032401895,5000
34691,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 0.0]",851.754415847699,4258.772079238495,5000
34692,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 21.1, 0.0]",1089.3367410792494,5446.683705396246,5000
34693,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 13.0, 0.0]",896.2060061400583,4481.030030700292,5000
34694,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 10.0, 13.0, 0.0]",902.2169975200494,4511.084987600247,5000
34695,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 10.0, 0.0]",855.9522297280314,4279.7611486401565,5000
34696,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 9.0, 0.0]",995.360724109694,4976.8036205484705,5000
34697,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 9.0, 13.0, 0.0]",1067.9682295787322,5339.841147893661,5000
34698,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 9.0, 10.0, 0.0]",1092.7261978165448,5463.630989082723,5000
34699,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 9.0, 34.0, 0.0]",1037.1905373723514,5185.952686861757,5000
34700,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 21.2, 0.0]",1089.3367410792494,5446.683705396246,5000
34701,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 22.0, 0.0]",1015.0033798896303,5075.016899448152,5000
34702,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 36.0, 13.0, 0.0]",1091.994429729739,5459.972148648695,5000
34703,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 34.0, 2.0, 0.0]",1009.8983747479966,5049.491873739983,5000
34704,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 34.0, 13.0, 0.0]",1069.6551561694077,5348.275780847039,5000
34705,"[0, 14.0, 11.0, 35.0, 28.0, 35.0, 34.0, 0.0]",997.6447687397921,4988.22384369896,5000
34706,"[0, 14.0, 11.0, 35.0, 28.0, 36.0, 13.0, 0.0]",868.5465618163432,4342.732809081716,5000
34707,"[0, 14.0, 11.0, 35.0, 28.0, 21.2, 0.0]",833.7475867260351,4168.737933630176,5000
34708,"[0, 14.0, 11.0, 35.0, 28.0, 21.1, 0.0]",833.7475867260351,4168.737933630176,5000
34709,"[0, 14.0, 11.0, 35.0, 28.0, 2.0, 0.0]",707.4377918775573,3537.1889593877863,5000
34710,"[0, 14.0, 11.0, 35.0, 28.0, 5.0, 22.0, 0.0]",815.214676141529,4076.073380707645,5000
34711,"[0, 14.0, 11.0, 35.0, 28.0, 5.0, 22.0, 34.0, 0.0]",915.1031383909528,4575.515691954764,5000
34712,"[0, 14.0, 11.0, 35.0, 28.0, 9.0, 0.0]",794.6698595223422,3973.3492976117113,5000
34713,"[0, 14.0, 11.0, 35.0, 28.0, 9.0, 13.0, 0.0]",867.2773649913804,4336.386824956902,5000
34714,"[0, 14.0, 11.0, 35.0, 28.0, 9.0, 10.0, 0.0]",892.0353332291929,4460.176666145964,5000
34715,"[0, 14.0, 11.0, 35.0, 28.0, 9.0, 34.0, 0.0]",836.4996727849996,4182.498363924998,5000
34716,"[0, 14.0, 11.0, 35.0, 28.0, 0.0]",697.5476402804665,3487.7382014023324,5000
34717,"[0, 14.0, 11.0, 35.0, 28.0, 10.0, 13.0, 0.0]",894.3237212592442,4471.618606296221,5000
34718,"[0, 14.0, 11.0, 35.0, 28.0, 10.0, 0.0]",848.0589534672262,4240.2947673361305,5000
34719,"[0, 14.0, 11.0, 35.0, 28.0, 13.0, 0.0]",768.3295435200689,3841.6477176003445,5000
34720,"[0, 14.0, 11.0, 34.0, 2.0, 0.0]",457.26299713666015,2286.3149856833006,5000
34721,"[0, 14.0, 11.0, 34.0, 13.0, 0.0]",517.0197785580712,2585.098892790356,5000
34722,"[0, 14.0, 11.0, 34.0, 0.0]",445.0093911284556,2225.046955642278,5000
34723,"[0, 14.0, 11.0, 33.0, 2.0, 0.0]",427.80109852932384,2139.005492646619,5000
34724,"[0, 14.0, 11.0, 33.0, 0.0]",414.5613112198226,2072.806556099113,5000
34725,"[0, 14.0, 11.0, 33.0, 13.0, 0.0]",486.71140127911326,2433.5570063955665,5000
34726,"[0, 14.0, 11.0, 33.0, 12.0, 22.0, 0.0]",511.8883591830264,2559.441795915132,5000
34727,"[0, 14.0, 11.0, 33.0, 12.0, 21.1, 0.0]",581.3566319843447,2906.783159921724,5000
34728,"[0, 14.0, 11.0, 33.0, 12.0, 34.0, 2.0, 0.0]",555.3468268846801,2776.7341344234005,5000
34729,"[0, 14.0, 11.0, 33.0, 12.0, 34.0, 13.0, 0.0]",615.1036083060912,3075.5180415304562,5000
34730,"[0, 14.0, 11.0, 33.0, 12.0, 34.0, 0.0]",543.0932208764756,2715.466104382378,5000
34731,"[0, 14.0, 11.0, 33.0, 12.0, 36.0, 13.0, 0.0]",606.0438467126178,3030.219233563089,5000
34732,"[0, 14.0, 11.0, 33.0, 12.0, 21.2, 0.0]",581.3566319843447,2906.783159921724,5000
34733,"[0, 14.0, 11.0, 33.0, 12.0, 0.0]",457.80698984107,2289.03494920535,5000
34734,"[0, 14.0, 11.0, 33.0, 12.0, 2.0, 0.0]",459.2391530774881,2296.1957653874406,5000
34735,"[0, 14.0, 11.0, 33.0, 12.0, 9.0, 0.0]",619.2602394664195,3096.3011973320977,5000
34736,"[0, 14.0, 11.0, 33.0, 12.0, 9.0, 13.0, 0.0]",691.8677449354576,3459.338724677288,5000
34737,"[0, 14.0, 11.0, 33.0, 12.0, 9.0, 10.0, 0.0]",716.6257131732701,3583.1285658663505,5000
34738,"[0, 14.0, 11.0, 33.0, 12.0, 9.0, 34.0, 0.0]",661.0900527290768,3305.450263645384,5000
34739,"[0, 14.0, 11.0, 33.0, 12.0, 13.0, 0.0]",518.9095321889412,2594.547660944706,5000
34740,"[0, 14.0, 11.0, 33.0, 12.0, 10.0, 13.0, 0.0]",678.1575899759118,3390.787949879559,5000
34741,"[0, 14.0, 11.0, 33.0, 12.0, 10.0, 0.0]",631.8928221838938,3159.464110919469,5000
34742,"[0, 14.0, 11.0, 33.0, 10.0, 13.0, 0.0]",611.4742630627553,3057.3713153137764,5000
34743,"[0, 14.0, 11.0, 33.0, 10.0, 0.0]",565.2094952707373,2826.0474763536868,5000
34744,"[0, 14.0, 11.0, 33.0, 9.0, 0.0]",532.4116756008433,2662.0583780042166,5000
34745,"[0, 14.0, 11.0, 33.0, 9.0, 13.0, 0.0]",605.0191810698814,3025.095905349407,5000
34746,"[0, 14.0, 11.0, 33.0, 9.0, 10.0, 0.0]",629.777149307694,3148.88574653847,5000
34747,"[0, 14.0, 11.0, 33.0, 9.0, 34.0, 0.0]",574.2414888635005,2871.2074443175024,5000
34748,"[0, 14.0, 11.0, 33.0, 5.0, 22.0, 0.0]",544.8026951722102,2724.013475861051,5000
34749,"[0, 14.0, 11.0, 33.0, 5.0, 22.0, 34.0, 0.0]",644.691157421634,3223.4557871081697,5000
34750,"[0, 14.0, 11.0, 33.0, 21.1, 0.0]",579.5820644417543,2897.9103222087715,5000
34751,"[0, 14.0, 11.0, 33.0, 21.2, 0.0]",579.5820644417543,2897.9103222087715,5000
34752,"[0, 14.0, 11.0, 33.0, 36.0, 13.0, 0.0]",605.5295149329726,3027.647574664863,5000
34753,"[0, 14.0, 11.0, 33.0, 35.0, 2.0, 0.0]",611.9663947632077,3059.831973816039,5000
34754,"[0, 14.0, 11.0, 33.0, 35.0, 0.0]",568.6643299628688,2843.321649814344,5000
34755,"[0, 14.0, 11.0, 33.0, 35.0, 21.1, 0.0]",806.2466551944192,4031.2332759720957,5000
34756,"[0, 14.0, 11.0, 33.0, 35.0, 13.0, 0.0]",613.1159202552282,3065.5796012761407,5000
34757,"[0, 14.0, 11.0, 33.0, 35.0, 10.0, 13.0, 0.0]",619.1269116352192,3095.634558176096,5000
34758,"[0, 14.0, 11.0, 33.0, 35.0, 10.0, 0.0]",572.8621438432012,2864.310719216006,5000
34759,"[0, 14.0, 11.0, 33.0, 35.0, 9.0, 0.0]",712.2706382248639,3561.3531911243194,5000
34760,"[0, 14.0, 11.0, 33.0, 35.0, 9.0, 13.0, 0.0]",784.8781436939021,3924.3907184695104,5000
34761,"[0, 14.0, 11.0, 33.0, 35.0, 9.0, 10.0, 0.0]",809.6361119317146,4048.1805596585727,5000
34762,"[0, 14.0, 11.0, 33.0, 35.0, 9.0, 34.0, 0.0]",754.1004514875212,3770.502257437606,5000
34763,"[0, 14.0, 11.0, 33.0, 35.0, 5.0, 22.0, 0.0]",740.4838415507504,3702.419207753752,5000
34764,"[0, 14.0, 11.0, 33.0, 35.0, 5.0, 22.0, 34.0, 0.0]",840.3723038001742,4201.861519000871,5000
34765,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 22.0, 0.0]",743.486765681367,3717.4338284068353,5000
34766,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 21.1, 0.0]",812.9550384826853,4064.7751924134263,5000
34767,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 34.0, 2.0, 0.0]",786.9452333830206,3934.726166915103,5000
34768,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 34.0, 13.0, 0.0]",846.7020148044317,4233.510074022159,5000
34769,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 34.0, 0.0]",774.6916273748161,3873.4581368740805,5000
34770,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 36.0, 13.0, 0.0]",837.6422532109584,4188.211266054792,5000
34771,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 21.2, 0.0]",812.9550384826853,4064.7751924134263,5000
34772,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 0.0]",689.4053963394106,3447.026981697053,5000
34773,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 2.0, 0.0]",690.8375595758287,3454.1877978791435,5000
34774,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 9.0, 0.0]",850.8586459647601,4254.2932298238,5000
34775,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 9.0, 13.0, 0.0]",923.4661514337981,4617.330757168991,5000
34776,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 9.0, 10.0, 0.0]",948.2241196716108,4741.120598358054,5000
34777,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 9.0, 34.0, 0.0]",892.6884592274173,4463.4422961370865,5000
34778,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 13.0, 0.0]",750.5079386872817,3752.5396934364085,5000
34779,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 10.0, 13.0, 0.0]",909.7559964742524,4548.779982371262,5000
34780,"[0, 14.0, 11.0, 33.0, 35.0, 12.0, 10.0, 0.0]",863.4912286822344,4317.456143411172,5000
34781,"[0, 14.0, 11.0, 33.0, 35.0, 21.2, 0.0]",806.2466551944192,4031.2332759720957,5000
34782,"[0, 14.0, 11.0, 33.0, 35.0, 22.0, 0.0]",731.9132940048002,3659.566470024001,5000
34783,"[0, 14.0, 11.0, 33.0, 35.0, 36.0, 13.0, 0.0]",808.904343844909,4044.521719224545,5000
34784,"[0, 14.0, 11.0, 33.0, 35.0, 34.0, 2.0, 0.0]",726.8082888631665,3634.0414443158325,5000
34785,"[0, 14.0, 11.0, 33.0, 35.0, 34.0, 13.0, 0.0]",786.5650702845776,3932.825351422888,5000
34786,"[0, 14.0, 11.0, 33.0, 35.0, 34.0, 0.0]",714.5546828549619,3572.7734142748095,5000
34787,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 2.0, 0.0]",680.7692585811375,3403.8462929056873,5000
34788,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 0.0]",667.5294712716362,3337.6473563581812,5000
34789,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 13.0, 0.0]",739.679561330927,3698.3978066546347,5000
34790,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 10.0, 13.0, 0.0]",864.4424231145689,4322.212115572845,5000
34791,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 10.0, 0.0]",818.1776553225509,4090.8882766127545,5000
34792,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 9.0, 0.0]",785.3798356526569,3926.8991782632843,5000
34793,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 9.0, 13.0, 0.0]",857.987341121695,4289.936705608475,5000
34794,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 9.0, 10.0, 0.0]",882.7453093595076,4413.726546797538,5000
34795,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 9.0, 34.0, 0.0]",827.2096489153141,4136.04824457657,5000
34796,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 21.1, 0.0]",832.550224493568,4162.75112246784,5000
34797,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 21.2, 0.0]",832.550224493568,4162.75112246784,5000
34798,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 36.0, 13.0, 0.0]",858.4976749847862,4292.488374923931,5000
34799,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 34.0, 2.0, 0.0]",732.9386480549117,3664.693240274559,5000
34800,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 34.0, 13.0, 0.0]",792.6954294763227,3963.4771473816136,5000
34801,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 34.0, 0.0]",720.6850420467072,3603.425210233536,5000
34802,"[0, 14.0, 11.0, 33.0, 35.0, 33.0, 22.0, 0.0]",764.855174956453,3824.275874782265,5000
34803,"[0, 14.0, 11.0, 33.0, 34.0, 2.0, 0.0]",479.9704880030981,2399.8524400154906,5000
34804,"[0, 14.0, 11.0, 33.0, 34.0, 13.0, 0.0]",539.7272694245091,2698.636347122546,5000
34805,"[0, 14.0, 11.0, 33.0, 34.0, 0.0]",467.7168819948936,2338.584409974468,5000
34806,"[0, 14.0, 11.0, 33.0, 28.0, 22.0, 0.0]",541.9036625665337,2709.518312832669,5000
34807,"[0, 14.0, 11.0, 33.0, 28.0, 34.0, 2.0, 0.0]",490.63121456447476,2453.156072822374,5000
34808,"[0, 14.0, 11.0, 33.0, 28.0, 34.0, 13.0, 0.0]",550.3879959858858,2751.9399799294292,5000
34809,"[0, 14.0, 11.0, 33.0, 28.0, 34.0, 0.0]",478.3776085562702,2391.888042781351,5000
34810,"[0, 14.0, 11.0, 33.0, 28.0, 36.0, 13.0, 0.0]",637.1651408011605,3185.8257040058024,5000
34811,"[0, 14.0, 11.0, 33.0, 28.0, 21.2, 0.0]",602.3661657108524,3011.830828554262,5000
34812,"[0, 14.0, 11.0, 33.0, 28.0, 21.1, 0.0]",602.3661657108524,3011.830828554262,5000
34813,"[0, 14.0, 11.0, 33.0, 28.0, 2.0, 0.0]",476.0563708623746,2380.281854311873,5000
34814,"[0, 14.0, 11.0, 33.0, 28.0, 9.0, 0.0]",563.2884385071596,2816.4421925357983,5000
